slope,intercept,rvalue,pvalue,stderr,hp_alt,orbit,count
0.0266839228817,-3.22035892562,0.953314096571,2.38426865841e-292,0.000357828961682,129.04783499,749,4
0.0258143500256,-3.0637953347,0.962770911889,1.35412333765e-239,0.000354508048107,127.329910796,750,3
0.0255295104215,-2.98169016753,0.956029832617,1.35704126944e-149,0.000470541523101,125.534476217,751,2
0.0222333687469,-2.40958973179,0.98864604431,1.7447154554e-115,0.000287658517268,118.413602233,752,1
0.0175488571531,-1.44480265293,0.956652590498,7.61165365099e-55,0.000536927224484,95.0458590946,761,1
0.0226199255272,-2.45958523421,0.793706843225,1.0537667775e-45,0.00121674948299,118.600248365,762,2
0.0226434579021,-2.48192503511,0.837776333933,3.82608261188e-82,0.000845022308811,119.463581849,763,3
0.0212227887173,-2.2595695337,0.836623710705,1.93182181349e-108,0.000688778662002,116.983357752,764,4
0.0213440167336,-2.30779295169,0.839987986863,2.99218983321e-137,0.000611122079604,118.578266434,765,5
0.0205751770354,-2.17929744402,0.843489531407,4.66238176413e-167,0.000530072547189,116.764049767,766,6
0.0204690919313,-2.16497790413,0.857472614052,1.58347576564e-208,0.000459341481561,116.669633585,767,7
0.0205552995083,-2.19641883398,0.853757002039,4.60473859601e-234,0.000438305400518,117.709906602,768,8
0.0201525333809,-2.12677544413,0.858307174651,7.94665872754e-269,0.000397215031321,116.606629599,769,9
0.0199267015288,-2.08644844156,0.864588932202,2.54220810545e-308,0.000361904845726,115.904380338,770,10
0.0201243473249,-2.12179778818,0.873701850831,0.0,0.00033376848425,116.522603274,771,11
0.0200359572038,-2.12750781704,0.927800458801,0.0,0.000239670481976,117.321640511,772,11
0.0193011348642,-1.99822506404,0.927798312718,0.0,0.000230782267311,115.090052009,773,11
0.0187859149664,-1.91672888496,0.928173782107,0.0,0.000223770424849,113.908342506,774,11
0.0186955421682,-1.89042711986,0.913832687311,0.0,0.000246710768833,113.052119706,775,11
0.0186550662809,-1.8841382148,0.912795137432,0.0,0.00024765031994,112.960293702,776,11
0.0189643365748,-1.93920588481,0.920342695982,0.0,0.000239006671039,114.021886692,777,11
0.0189995709107,-1.95337337623,0.914590155254,0.0,0.000249022171861,114.556109597,778,11
0.0188496732889,-1.91830640687,0.922129987808,0.0,0.000245820447683,113.606741367,779,10
0.0190367629802,-1.95249591494,0.921624994437,0.0,0.000262434633501,114.286208664,780,9
0.0195067176215,-2.04070136707,0.922491646588,0.0,0.000267088262583,116.054631143,781,9
0.0192168233574,-2.00112281044,0.914409447167,0.0,0.000278056658603,115.745787969,782,9
0.019100724094,-1.97360206032,0.898491151404,0.0,0.000305038279004,115.008499198,783,9
0.0191037650467,-1.97590200129,0.900522441144,0.0,0.000301337855643,115.110584077,784,9
0.0188417417748,-1.93359520295,0.896766946237,0.0,0.000303568293808,114.46599683,785,9
0.0188765441821,-1.94446081366,0.910793097717,0.0,0.000279090396481,114.830571955,786,9
0.0189972821504,-1.97096580435,0.899712269283,0.0,0.000300442131399,115.495960859,787,9
0.0186740814958,-1.91440888312,0.896331229061,0.0,0.000300972173013,114.466268926,788,9
0.018816020694,-1.93295285343,0.903723224404,0.0,0.000290268002956,114.58833086,789,9
0.0191727994238,-2.00630406428,0.89731760873,0.0,0.00029118540299,116.281799351,790,10
0.0195538038734,-2.05779102947,0.893168079786,0.0,0.000289827947063,116.649148961,791,11
0.0195363026353,-2.04348848393,0.889264640122,0.0,0.000295671808173,116.021546019,792,11
0.018993039856,-1.93196128266,0.871498805933,0.0,0.000314338173235,113.468136239,793,11
0.0192093618129,-1.97250836585,0.875100269708,0.0,0.000312171921575,114.301138088,794,11
0.0191737221176,-1.98090341353,0.853871378035,0.0,0.000343304660252,114.951439857,795,11
0.0194656250924,-2.0319821885,0.858992364889,0.0,0.000340504659025,115.851699039,796,11
0.0196079879261,-2.0649787131,0.858479208721,1.60136157915e-308,0.000360462647113,116.693373794,797,10
0.0195005108565,-2.03362138875,0.862019555548,6.88345062766e-283,0.00037182578262,115.728503559,798,9
0.0198050215068,-2.10177247239,0.852557580218,4.37698015084e-271,0.00039307415859,117.390229691,799,9
0.0202981811047,-2.20442176088,0.831938018049,8.65102858789e-247,0.000437851996115,119.595213959,800,9
0.0200723156076,-2.16957633917,0.825793367535,2.80764999064e-240,0.000443127061575,119.204975513,801,9
0.0198902513017,-2.16200485226,0.84032522591,2.85130598309e-257,0.000414332509585,119.915448397,802,9
0.019599111459,-2.13509460135,0.855740269279,1.52511944687e-277,0.000382065683521,120.323727818,803,9
0.0198353021765,-2.20683454116,0.913804626645,0.0,0.000284094680913,122.507742552,804,9
0.0197079503758,-2.21259942809,0.951474655976,0.0,0.00020518534931,123.591897329,805,9
0.0200721453856,-2.28126050248,0.948056994178,0.0,0.000216576074955,124.770123257,806,9
0.0208682862406,-2.41047752844,0.942528736639,0.0,0.000239637528984,126.202077611,807,9
0.0209715090944,-2.42284131637,0.944079809293,0.0,0.000226354430488,126.170456107,808,10
0.020802249732,-2.39370046141,0.944171168512,0.0,0.000214888545964,125.796202162,809,11
0.0206140601085,-2.36711921423,0.937653965825,0.0,0.000227615332091,125.655147599,810,11
0.0197781511188,-2.22669346445,0.930859734922,0.0,0.000232594656722,123.865825529,811,11
0.0197794591703,-2.22580531357,0.927326898519,0.0,0.000240576074686,123.81273137,812,11
0.0197642062248,-2.2199073437,0.920041169313,0.0,0.000255179719367,123.609866605,813,11
0.0198980267117,-2.25595323341,0.904132139799,0.0,0.000286920130636,124.590082255,814,11
0.0202060976898,-2.30260102023,0.895242488889,0.0,0.000308751480186,124.999127012,815,11
0.0200317915477,-2.26836663527,0.886798562579,0.0,0.000322326347392,124.37780119,816,11
0.0190704555206,-2.09293849657,0.867133116801,8.61542473715e-287,0.000357278910984,121.448700865,817,10
0.0187747445384,-2.04632700683,0.878328536848,1.66169578076e-304,0.000332767834492,120.878904823,818,10
0.0190836762642,-2.09866868674,0.879800165905,1.74557975901e-307,0.000335405262733,121.664830503,819,10
0.0192380775686,-2.12656566512,0.883078959295,3.92464163664e-313,0.000332351136093,122.138462539,820,10
0.0189506401581,-2.06654668794,0.887875991676,3.16202013338e-322,0.000318767844264,120.823899359,821,10
0.0199307633064,-2.22818809632,0.904793685505,0.0,0.000304187217504,122.992361604,822,10
0.0198515273438,-2.21307632516,0.908271149226,0.0,0.000296213586895,122.722037165,823,10
0.0199952627514,-2.2427848017,0.916280049614,0.0,0.000282840221846,123.325628859,824,10
0.0198476237158,-2.21202219047,0.936860866956,0.0,0.000239608925915,122.69306274,825,10
0.0198511667386,-2.21519960376,0.937926376216,0.0,0.000237292223517,122.831226355,826,10
0.0200443153137,-2.25928895308,0.918242714136,0.0,0.000279296820505,123.847208824,827,10
0.019923687237,-2.24484648015,0.914932118334,0.0,0.000270591476854,123.872152885,828,11
0.0197121135324,-2.21147961926,0.918840169039,0.0,0.000260649536262,123.508986825,829,11
0.0189712617224,-2.08814194674,0.917105360003,0.0,0.000253644649633,121.830879352,830,11
0.0188458200937,-2.07189166931,0.914095070179,0.0,0.000257022791663,121.779535686,831,11
0.0190908707726,-2.12915346382,0.913984664218,0.0,0.000260310129281,123.215805248,832,11
0.0180666897275,-1.95754990989,0.910689963875,0.0,0.000251591281603,120.702436036,833,11
0.0179116394117,-1.93329247183,0.904538489825,0.0,0.000271802631172,120.393001086,834,10
0.0175880134668,-1.88515337987,0.901935885761,3.96971865121e-319,0.000285682886896,119.871237031,835,9
0.0170250154132,-1.78839374147,0.892318771873,3.73337330208e-304,0.00029132577932,118.151863241,836,9
0.0177670348438,-1.91748311081,0.904797479116,0.0,0.000282527122993,120.483056455,837,9
0.0180537249393,-1.96551828498,0.907250292523,0.0,0.000282457145555,121.230485324,838,9
0.0185307627428,-2.05295612372,0.902295401424,9.88131291682e-324,0.000298469320583,122.828169926,839,9
0.0189990089627,-2.13796082784,0.920495517041,0.0,0.000271567275318,124.275133708,840,9
0.0196592421749,-2.26381123945,0.932967444378,0.0,0.000255400150602,126.50308535,841,9
0.0198073837587,-2.28694186776,0.933999594115,0.0,0.000254833071252,126.724733041,842,9
0.0195329131335,-2.23552063113,0.933116135942,0.0,0.000253159854476,125.872887758,843,9
0.0206230822516,-2.43180311993,0.93044024998,0.0,0.000272869761935,128.736657249,844,9
0.0206464150869,-2.4337717772,0.934488278572,0.0,0.000250735486494,128.686520993,845,10
0.0201137230673,-2.33031418101,0.914194809365,0.0,0.000270950111629,126.951023626,846,11
0.0210716140629,-2.49817676506,0.92221255364,0.0,0.000268725814874,129.146267972,847,11
0.0206038679388,-2.41539567601,0.915243399704,0.0,0.000275611081284,128.060383378,848,11
0.0204792168546,-2.3907684335,0.918507004811,0.0,0.000267644200756,127.637301923,849,11
0.0202921949072,-2.35414809462,0.924480390332,0.0,0.000253923574064,127.009012959,850,11
0.0201014548228,-2.32016897713,0.920365213583,0.0,0.000259057307593,126.523803917,851,11
0.0205101087624,-2.38154379077,0.925290387469,0.0,0.000254748911089,126.995296429,852,11
0.0205214016663,-2.38651232366,0.922075432641,0.0,0.000260885375618,127.167525757,853,11
0.0209176219862,-2.45097433521,0.922961491631,0.0,0.000276956855134,127.840434648,854,10
0.0205651031979,-2.39248847912,0.920139468883,0.0,0.000277737865478,127.187887426,855,10
0.0202216459761,-2.33379719015,0.918387559274,0.0,0.000276201051895,126.445727736,856,10
0.0203506587732,-2.36169807666,0.932548019508,0.0,0.000249529668124,127.015132865,857,10
0.0203029143956,-2.35242727775,0.936083155119,0.0,0.000241396448772,126.857197882,858,10
0.0202287087383,-2.34724602157,0.943390720882,0.0,0.000224905686194,127.06641863,859,10
0.020291263416,-2.36016489674,0.939124230359,0.0,0.000234635679543,127.311365246,860,10
0.019694551869,-2.25899894607,0.931230683373,0.0,0.000243483421574,126.031935831,861,10
0.019945546124,-2.30804546637,0.942066802521,0.0,0.000224238199373,126.904974271,862,10
0.018913388142,-2.13719328494,0.939983344858,0.0,0.000216571368247,124.797144675,863,10
0.0190706745562,-2.16355012574,0.939941514851,0.0,0.00021823881426,125.149934787,864,10
0.0189932697962,-2.1463159008,0.941294009706,0.0,0.000204548140523,124.752582233,865,11
0.0189667131277,-2.14167245865,0.940377964034,0.0,0.000205908706528,124.682436753,866,11
0.0194909863938,-2.22494261786,0.934149713621,0.0,0.000223300048602,125.600937773,867,11
0.0194470147545,-2.21482078085,0.929223191941,0.0,0.000231804596985,125.364451199,868,11
0.0194001932678,-2.19947965712,0.932289209975,0.0,0.000225516232769,124.876240922,869,11
0.0197338013219,-2.25767482928,0.933223269418,0.0,0.000227429437882,125.714166274,870,11
0.0195550888032,-2.22296999402,0.932774134267,0.0,0.000237313844358,125.08833736,871,10
0.0201651940092,-2.32366366642,0.936906851846,0.0,0.000249009586759,126.297183978,872,9
0.0195955643521,-2.22229575155,0.929456863219,0.0,0.000256715515021,124.795553674,873,9
0.0201522143486,-2.30854254536,0.933186436484,0.0,0.000256015221829,125.628184222,874,9
0.0206877049657,-2.39304728852,0.938346368082,0.0,0.000251275559093,126.461144152,875,9
0.0205326376875,-2.37157100836,0.93596646459,0.0,0.000254373373871,126.370250095,876,9
0.0208379984434,-2.41698999213,0.952177577799,0.0,0.000219858180405,126.698039191,877,9
0.0201378795174,-2.31114009618,0.948399658871,0.0,0.000221130063601,125.846598959,878,9
0.0202152792937,-2.32978047867,0.95658722123,0.0,0.000201963131339,126.28685426,879,9
0.019726028362,-2.24809057841,0.955163935051,0.0,0.000200289929922,125.277835171,880,9
0.0190183764147,-2.12897990317,0.954362259014,0.0,0.000198272457748,123.676354027,881,9
0.0188154237819,-2.09706216697,0.955734770726,0.0,0.000185697704573,123.314029234,882,10
0.0187278330501,-2.08411608417,0.956438386896,0.0,0.00017691528076,123.199498271,883,11
0.0197133433715,-2.24897261588,0.952483087069,0.0,0.00019836272972,125.403191159,884,11
0.0199674300897,-2.297628658,0.956434845375,0.0,0.00019479498017,126.244198577,885,11
0.0196083728173,-2.23565546989,0.955991730883,0.0,0.000195552368973,125.395362691,886,11
0.0198583579192,-2.27561731653,0.954267912217,0.0,0.000205554903505,125.829178727,887,11
0.018752426327,-2.07668267184,0.948052280313,0.0,0.000211752417468,122.641528251,888,11
0.017656875729,-1.87732337642,0.937560007904,0.0,0.00022454790473,118.960282667,889,11
0.0172359721557,-1.80276034805,0.90625976691,3.5024468244e-281,0.000294352497807,117.539288243,890,10
0.0158140158902,-1.54547293002,0.777133330484,3.08798507501e-131,0.000505430782743,111.838542064,891,9
0.0160979073571,-1.59282043271,0.780595534469,1.23733742915e-118,0.000539424513165,112.807456506,892,8
0.0182532312082,-2.0004331193,0.678978087949,4.49715183989e-79,0.000823792630477,121.818249342,893,8
0.0168582777713,-1.73941371785,0.648168884134,4.65890518332e-70,0.000825960127703,116.415051157,894,8
0.0166884385064,-1.70920974832,0.650844927993,4.73946047867e-71,0.000810424550734,115.789940376,895,8
0.0165513121411,-1.69022406781,0.646867811002,4.75549763609e-70,0.000811616734601,115.602171164,896,8
0.0156174292264,-1.51757374492,0.609317393893,1.54126921555e-60,0.000843161553031,111.459912576,897,8
0.016392332992,-1.66885605378,0.618139858321,7.67083940015e-63,0.000864077545859,115.419788387,898,8
0.0181982184282,-2.00246321646,0.639168884556,1.30241357505e-68,0.000906088599673,122.298057722,899,8
0.0191400633848,-2.16277786616,0.658223497555,2.75647903936e-74,0.000904302673544,124.655878588,900,8
0.0183249407523,-2.01708672517,0.66164462772,1.03722420766e-84,0.000807742010381,122.25034213,901,9
0.0180043602496,-1.95963760272,0.671639725527,1.08425473987e-97,0.00073306069691,121.236251873,902,10
0.017970355912,-1.95119347877,0.687545628535,1.49960246072e-114,0.000667270549554,120.99576885,903,11
0.0168207224501,-1.73878406889,0.716714563347,6.24108458103e-129,0.000575065185421,116.637535993,904,11
0.016870997804,-1.75060568642,0.727369575275,6.40311854271e-135,0.000558582616589,116.990664136,905,11
0.0167331347588,-1.73505439671,0.767427650882,1.67864230506e-159,0.000489678373028,117.025170493,906,11
0.0169983775777,-1.78119237891,0.775817122734,9.02815523642e-166,0.00048336121376,117.913366794,907,11
0.0173521253968,-1.84792345913,0.808360592778,6.96074445145e-191,0.000441291481652,119.355235343,908,11
0.0168873444856,-1.75929955515,0.801790591867,5.83582675671e-169,0.000460834816225,117.392234649,909,10
0.01693493408,-1.76688471235,0.800966931929,8.28117069605e-169,0.000462842907609,117.510245641,910,10
0.016999733661,-1.78452467741,0.814678046659,1.18961635754e-179,0.00044186408101,118.099981374,911,10
0.0173959188691,-1.8508304159,0.817757314155,1.38266351819e-182,0.000446485151187,119.221869384,912,10
0.0176424815376,-1.90799741551,0.78103066199,1.55933193287e-156,0.000513387703948,120.795986794,913,10
0.0162793829306,-1.66147928382,0.735168281128,6.02999827066e-130,0.000545580749148,115.767461406,914,10
0.0173636860192,-1.85308691788,0.769356896225,4.59323740802e-150,0.000522980186193,119.57314057,915,10
0.0173628190681,-1.8666178467,0.757265138758,3.97657913937e-143,0.000542474731141,120.358415866,916,10
0.0167022711497,-1.76103533809,0.742579930984,3.89099118743e-135,0.000545008402621,118.796951122,917,10
0.0167044294623,-1.76076126571,0.741730991615,7.6238624008e-135,0.000546111335605,118.765194675,918,10
0.0160939584042,-1.66406660642,0.738326998415,1.66077303319e-133,0.000530491843295,117.26202531,919,10
0.0160655023746,-1.67056464731,0.718405663583,1.18163258266e-135,0.000534512250944,117.874197424,920,11
0.015133726055,-1.50857312722,0.701544332899,4.67986774505e-127,0.000527592303845,114.427648039,921,11
0.0149534355423,-1.48213458728,0.708817241075,3.98366347202e-131,0.000510120253917,114.039220871,922,11
0.0143249044245,-1.38663586047,0.711234761261,1.029857759e-132,0.000484765267563,112.376275896,923,11
0.0143036416482,-1.38319884812,0.712666127836,8.66772441841e-134,0.000481512108832,112.303037152,924,11
0.0151139244588,-1.54213842164,0.80203636411,3.07825992611e-194,0.000384250136007,116.798385341,925,11
0.0150192423521,-1.53911713286,0.755284745854,1.31001971477e-159,0.000444936442266,117.333527409,926,11
0.0148691240769,-1.50539997124,0.736760614092,1.72054398791e-148,0.000465053400072,116.250527846,927,11
0.0152495639658,-1.57425976705,0.733364792252,2.29746719412e-133,0.00050519637044,117.865882749,928,10
0.014552868077,-1.46317106033,0.748026303484,7.95801516075e-128,0.000485938107123,115.875070311,929,9
0.0151594378197,-1.57639063176,0.772521122755,5.64437696398e-126,0.000497232101149,118.707184559,930,8
0.0154295646791,-1.61756784664,0.774040671801,4.61825189803e-111,0.00053864253262,119.297688317,931,7
0.0159678920139,-1.7126593781,0.772142660659,8.47154812975e-95,0.000605508768707,121.230963218,932,6
0.0156529198603,-1.66743737417,0.759154547617,2.73636059423e-75,0.000677002249132,120.781358517,933,5
0.0168739700031,-1.88165160941,0.776614598313,5.62033899636e-65,0.000772450940325,124.736215623,934,4
0.0171884078686,-1.93482475548,0.741308134514,9.44568310048e-43,0.00101300148995,125.547888046,935,3
0.0174523661508,-1.98913707709,0.685104298756,3.16056711223e-23,0.00148570328431,126.761071209,936,2
0.0147252243499,-1.40203260925,0.940496724123,7.72117764044e-38,0.000606298041648,110.366818321,937,1
0.0133780024278,-1.376384339,0.934633664266,3.21719010043e-37,0.000572680961598,119.564030501,940,1
0.0110391294515,-0.946550852995,0.819772475823,8.08806015319e-41,0.000607781756485,105.95893539,941,2
0.0113327725185,-1.01840572954,0.81602532098,5.11174907218e-60,0.000513898795693,109.553887085,942,3
0.0133538181129,-1.37595753723,0.844762119619,2.95689529005e-90,0.000469243627129,119.748604858,943,4
0.0143391396641,-1.54691880578,0.869768569152,6.46587833903e-127,0.000403249664091,123.442716827,944,5
0.0139781457185,-1.47376038024,0.851652800203,2.64594002679e-139,0.000389002157409,121.396926726,945,6
0.0139781457185,-1.47376038024,0.851652800203,2.64594002679e-139,0.000389002157409,121.396926726,946,6
0.0139781457185,-1.47376038024,0.851652800203,2.64594002679e-139,0.000389002157409,121.396926726,947,6
0.0145102896249,-1.56601322337,0.870319052492,4.30137656663e-178,0.0003433171607,123.302623237,948,7
0.0139155080103,-1.43456569429,0.708159193191,6.06337367307e-101,0.000542520900563,119.126750125,949,8
0.0156937705209,-1.73335960501,0.715300174835,1.06589579672e-113,0.00057258907189,124.667501269,950,9
0.0177957497825,-2.08736360874,0.737468715233,4.33327655868e-121,0.000616870506681,129.834774499,951,9
0.0191583214998,-2.32262141177,0.766338047505,1.31270613965e-132,0.000616358080957,132.88037593,952,9
0.0197468598083,-2.39852992505,0.754864207809,3.42545696579e-123,0.000667349902278,132.764069924,953,9
0.0183569967282,-2.13518830154,0.729519842273,3.61940658943e-108,0.000678718231479,128.470462123,954,9
0.0157194556041,-1.65531142706,0.661576221627,3.56013771072e-80,0.000712702323406,119.498729834,955,9
0.0152203484733,-1.56059882434,0.624224679726,4.32049858417e-67,0.000773172670449,117.194581897,956,9
0.0156725157839,-1.62888185713,0.610354980675,7.8519507469e-70,0.00078580393032,118.17026915,957,10
0.0159659924962,-1.67706672984,0.623052487517,1.40169870577e-80,0.000738820781151,119.016107618,958,11
0.0116602800963,-0.886338674132,0.50439022383,1.15051264794e-47,0.000745474733054,95.1505638187,959,11
0.0150839291802,-1.51141971364,0.530977675915,3.03148331162e-52,0.00091050182528,114.99412681,960,11
0.0149944453309,-1.49850254041,0.535309659089,2.24566924096e-53,0.000893606110969,114.818924857,961,11
0.0138567286812,-1.29675229758,0.516750701417,2.19221482311e-49,0.000865854053678,109.686484008,962,11
0.0139214547501,-1.30595974541,0.525270034583,1.83008214924e-51,0.000848782341083,109.837895836,963,11
0.0155958695072,-1.61681520754,0.610827092429,9.93892026413e-74,0.000760286635955,117.977311749,964,11
0.0157884261914,-1.65137036974,0.637713118237,2.00637242164e-82,0.000716202101515,118.727091499,965,11
0.0169660707428,-1.85594431081,0.702627301115,2.11471961144e-97,0.000676529500829,122.543863788,966,10
0.0160621593675,-1.6859539115,0.724408728702,1.89059653241e-106,0.000601390872409,118.856837312,967,10
0.0157929712039,-1.64197945665,0.738831211493,2.40458751777e-113,0.00056543880787,118.098297266,968,10
0.0169127390368,-1.85414562235,0.747238736324,1.22724067194e-117,0.000589515814198,122.8239358,969,10
0.0160417049628,-1.69468901329,0.730910343167,1.94042612425e-110,0.000586159239745,119.552913425,970,10
0.0166657086356,-1.81060988914,0.738645566616,2.73258058066e-114,0.000594275058973,122.032221066,971,10
0.0180284643197,-2.0618940965,0.774821403445,3.60018146284e-133,0.000573436141767,126.746105897,972,10
0.0178652512677,-2.02014560149,0.73185747995,3.38693896117e-112,0.000647024612423,125.567176145,973,10
0.0181999862105,-2.08058682316,0.738072463821,2.14749511778e-115,0.000646159613807,126.578687908,974,10
0.0183105479029,-2.10720805507,0.732690854051,2.06196918442e-113,0.000659038681089,127.268261918,975,10
0.0189287632312,-2.22046141926,0.756941829843,1.53470772691e-125,0.000632273973789,129.094803539,976,10
0.0204301946873,-2.49300948981,0.781774923856,4.03326651775e-153,0.000600662625723,132.947976399,977,11
0.020656441419,-2.53828149277,0.78037088169,7.81344308504e-153,0.000608881012204,133.683483426,978,11
0.0211588911224,-2.63469906691,0.806218093311,4.39564166139e-171,0.000570391396162,135.065802915,979,11
0.0212634588469,-2.66336677151,0.7810538299,2.69346624792e-154,0.000623266344275,135.749801743,980,11
0.0220964955226,-2.81850845422,0.795147204352,3.24931973825e-164,0.000616989014683,137.653140627,981,11
0.0212548773969,-2.66872779659,0.77896760636,5.83100725376e-140,0.000656140331194,136.056835046,982,10
0.0213617656123,-2.68735341132,0.766212691181,1.19647867648e-119,0.000724175886619,136.247958875,983,9
0.0215054740367,-2.72950033318,0.82291001896,6.44467363981e-136,0.000636030629507,137.297316928,984,8
0.0214069541939,-2.71691643979,0.818743107299,5.10006671558e-117,0.00068735481439,137.341350127,985,7
0.0224236300281,-2.90092374314,0.818372345656,3.39851909137e-100,0.000779573896238,139.320319259,986,6
0.0234918006905,-3.09798394077,0.81762245352,9.18463091231e-84,0.000895826349435,141.373900445,987,5
0.0210069674523,-2.66018524466,0.787060084238,3.24021668708e-59,0.000996488446027,137.255832024,988,4
0.0214116940958,-2.73617150382,0.754555926446,2.30964521002e-39,0.00130059640159,138.210224838,989,3
0.0208428547598,-2.67196597942,0.93778048144,8.40615851495e-65,0.000659342910836,138.90177541,990,2
0.0190407870193,-2.31608410193,0.974741732086,1.07759751612e-44,0.000537007439389,133.357284585,991,1
0.0212056858677,-2.53603355217,0.952935182656,1.06126528291e-42,0.000759044993279,130.114966368,1045,1
0.013680750557,-1.27825586348,0.65148381771,8.1433477692e-21,0.00126344506928,109.745397999,1046,2
0.013680750557,-1.27825586348,0.65148381771,8.1433477692e-21,0.00126344506928,109.745397999,1047,2
0.013680750557,-1.27825586348,0.65148381771,8.1433477692e-21,0.00126344506928,109.745397999,1048,2
0.013680750557,-1.27825586348,0.65148381771,8.1433477692e-21,0.00126344506928,109.745397999,1049,2
0.013680750557,-1.27825586348,0.65148381771,8.1433477692e-21,0.00126344506928,109.745397999,1050,2
0.013680750557,-1.27825586348,0.65148381771,8.1433477692e-21,0.00126344506928,109.745397999,1051,2
0.013680750557,-1.27825586348,0.65148381771,8.1433477692e-21,0.00126344506928,109.745397999,1052,2
0.013680750557,-1.27825586348,0.65148381771,8.1433477692e-21,0.00126344506928,109.745397999,1053,2
0.017248438956,-1.89307795077,0.954590635264,4.49717154279e-155,0.000315563491051,122.690610291,1054,3
0.0185457177882,-2.09953954279,0.955579447403,1.50285414601e-226,0.000278122659341,125.240938131,1055,4
0.0196115151877,-2.26868764506,0.948774083667,8.09596037846e-240,0.000299658876042,127.059595984,1056,4
0.0221031980217,-2.63481930952,0.969396493786,1.97626258336e-323,0.000243837521652,129.300875739,1057,4
0.0213977353982,-2.55011903123,0.962086487509,0.0,0.000236301824366,129.605424636,1058,5
0.0211984574658,-2.54171184901,0.956937489316,0.0,0.000228505285644,130.427197582,1059,6
0.0210710869227,-2.53016641207,0.958973772632,0.0,0.000205033327797,130.667676209,1060,7
0.0207476734115,-2.48726645373,0.956838779118,0.0,0.000193920204017,130.636816538,1061,8
0.0207820632249,-2.50937216492,0.951976578581,0.0,0.000193836393615,131.484332747,1062,9
0.020622310882,-2.47903688458,0.952392175018,0.0,0.000181632182625,131.031893145,1063,10
0.0207992610616,-2.52034375413,0.94888121436,0.0,0.000181503999373,131.903114121,1064,11
0.0207269291504,-2.51807417418,0.953144688127,0.0,0.000172579794979,132.253924621,1065,11
0.0204971764419,-2.49373052129,0.958610214576,0.0,0.000159657887625,132.5486991,1066,11
