slope,intercept,rvalue,pvalue,stderr,hp_den,orbit,count
-0.255488280522,6.3224180952,-0.992012296124,0.0,0.000791427179711,23330119598.3,809,11
-0.253926882417,6.28753044055,-0.989957950909,0.0,0.000885967205891,23550522243.2,810,11
-0.253147293632,6.26959405885,-0.988255455067,0.0,0.00095871706275,23614062354.2,811,11
-0.254574021366,6.29668643766,-0.987885239402,0.0,0.000981241353747,22974932880.2,812,11
-0.257028495516,6.34797967206,-0.986873331376,0.0,0.00103422363795,22334647690.6,813,11
-0.25855534556,6.37022422906,-0.986587944978,0.0,0.00105535967511,21146050039.7,814,11
-0.261485810752,6.42889203816,-0.985631383259,0.0,0.00110823412796,20274697613.3,815,11
-0.260410529297,6.40783911804,-0.984145657391,0.0,0.00116601073131,20625431690.4,816,11
-0.263104465097,6.45991247511,-0.981941529369,0.0,0.00132482329098,19712813731.8,817,10
-0.262064147095,6.44056998988,-0.981613478158,0.0,0.00132958302965,20116909446.4,818,10
-0.26318519865,6.46552974855,-0.979638887562,0.0,0.00140583800277,19992171892.8,819,10
-0.260832965131,6.41658095557,-0.97990485806,0.0,0.00138811070764,20523603658.5,820,10
-0.26050906235,6.41928026785,-0.982525461064,0.0,0.00129156076645,21358725557.6,821,10
-0.259911526059,6.41281829173,-0.984664319291,0.0,0.00120809083887,22005208828.4,822,10
-0.260168725947,6.41733342499,-0.984482726039,0.0,0.00121827174681,21869457588.6,823,10
-0.260287696641,6.41288258065,-0.985748791801,0.0,0.00116451177969,21265991321.0,824,10
-0.25949366169,6.40935152421,-0.985262867742,0.0,0.0011777903078,22562024740.4,825,10
-0.258609591856,6.38776337449,-0.985046830976,0.0,0.00118538400543,22517370890.5,826,10
-0.265301402734,6.51264979007,-0.985572287262,0.0,0.00119075419252,19761909892.8,827,10
-0.265535744265,6.51281303542,-0.985956887826,0.0,0.00111986190749,19364647610.1,828,11
-0.26688192392,6.53929045595,-0.986357275001,0.0,0.00110938332571,18976116298.1,829,11
-0.265044130217,6.49860665914,-0.988752698323,0.0,0.000999153315497,19178389619.3,830,11
-0.264886665383,6.49512660266,-0.988851434734,0.0,0.000991325517792,19196371630.5,831,11
-0.267332168386,6.53485243212,-0.988200665137,0.0,0.00102945517839,17934399732.2,832,11
-0.266472221852,6.51902189901,-0.988414176283,0.0,0.00101290749282,18237973090.0,833,11
-0.267101081418,6.53726616007,-0.989083138454,0.0,0.00103092028004,18470668260.7,834,10
-0.2652493891,6.50053277399,-0.988578882209,0.0,0.00110380542031,18967434453.1,835,9
-0.26185018219,6.41911555823,-0.989943056726,0.0,0.00102721305391,18897184314.1,836,9
-0.260887808931,6.4035900725,-0.989945659562,0.0,0.00102138086847,19429433009.0,837,9
-0.257508227868,6.33694040871,-0.990234253157,0.0,0.000994104807112,20468271392.6,838,9
-0.258245680759,6.34895747167,-0.98948610625,0.0,0.00103463361763,20037604679.5,839,9
-0.257969582587,6.34463271274,-0.989090835288,0.0,0.00105190729281,20211140751.7,840,9
-0.256609100384,6.31385497757,-0.990663261759,0.0,0.000965055300366,20330091927.8,841,9
-0.255784326741,6.30233427818,-0.989992196491,0.0,0.000996802625097,20980551616.0,842,9
-0.254882402344,6.29085493247,-0.991121414128,0.0,0.000934074173606,21816340855.7,843,9
-0.256825437683,6.32858772806,-0.991124837757,0.0,0.000940660014908,21104229429.6,844,9
-0.258392387634,6.35885965967,-0.991516583224,0.0,0.000875772495007,20541866717.4,845,10
-0.257914170407,6.35946735244,-0.988902873161,0.0,0.000955033734559,21517142291.6,846,11
-0.26330803114,6.47237292599,-0.989905729345,0.0,0.000925273124077,20292784351.8,847,11
-0.261033581312,6.42546704496,-0.989340537456,0.0,0.000943299500918,20850304878.4,848,11
-0.262160376875,6.45469520356,-0.990078020483,0.0,0.000912950081539,21046457004.1,849,11
-0.261571236734,6.4455871119,-0.991211749165,0.0,0.000856542020264,21444088251.1,850,11
-0.263242141831,6.47737169488,-0.991380170465,0.0,0.000853347864229,20805036558.6,851,11
-0.26437329311,6.5042486341,-0.990995625831,0.0,0.000876969662556,20805235326.1,852,11
-0.26576626934,6.52674845774,-0.990637977798,0.0,0.000898089746636,19992119899.2,853,11
-0.267036059405,6.55415582169,-0.990541689395,0.0,0.000950663104652,19790236023.3,854,10
-0.268050720869,6.57385122951,-0.990870122742,0.0,0.000936399966785,19470893171.1,855,10
-0.266006709817,6.53119992823,-0.98987517497,0.0,0.000982893251421,19898286856.4,856,10
-0.26716586534,6.55329758734,-0.99045567136,0.0,0.00095771931805,19500834633.9,857,10
-0.263152003058,6.47005223878,-0.990893980861,0.0,0.000922641254781,20399668451.1,858,10
-0.264862467018,6.49904457117,-0.990638373283,0.0,0.000941137765527,19524635279.0,859,10
-0.264503555509,6.48427464399,-0.990183408283,0.0,0.000963723475516,19067572060.1,860,10
-0.262472280691,6.43907293044,-0.98751985733,0.0,0.00108299841787,19278026277.9,861,10
-0.260961197146,6.40344706759,-0.988211531976,0.0,0.00104665026075,19289847229.9,862,10
-0.260502575019,6.39404655976,-0.988595695978,0.0,0.00102426091308,19398333831.6,863,10
-0.260481299949,6.39551416266,-0.988434711344,0.0,0.00103253923182,19545716393.7,864,10
-0.258332876707,6.35492801204,-0.988753702327,0.0,0.000962808788069,20342574715.2,865,11
-0.255056199296,6.28697801936,-0.988017075636,0.0,0.000981188771811,21141491397.9,866,11
-0.257813077049,6.34783079005,-0.987430867951,0.0,0.00101345539632,20760322928.5,867,11
-0.25549918064,6.29897051202,-0.988957111642,0.0,0.000940599729804,21262715308.5,868,11
-0.256394722258,6.32168722658,-0.988125884563,0.0,0.000978805013938,21380846843.5,869,11
-0.257936010375,6.35471187001,-0.988876728978,0.0,0.000952504027988,21081560138.9,870,11
-0.257223933693,6.34453888284,-0.988587816705,0.0,0.00100937421723,21642457753.7,871,10
-0.259147169968,6.39138735955,-0.991131207257,0.0,0.00094044020294,21732794975.4,872,9
-0.256715366055,6.34514065331,-0.991223760779,0.0,0.000922964937763,22740470231.7,873,9
-0.25502870913,6.3173106748,-0.989400795705,0.0,0.00101124016066,23872769013.0,874,9
-0.255570918808,6.33672689766,-0.989127308891,0.0,0.00102360983021,24483845383.5,875,9
-0.256808792341,6.36416550873,-0.989636081656,0.0,0.00100092507147,24277556910.5,876,9
-0.257054251721,6.38168857959,-0.992812051599,0.0,0.000832061000251,25403498863.6,877,9
-0.256628299952,6.36779202057,-0.992531342287,0.0,0.000845404506124,25040690849.5,878,9
-0.256961815267,6.38311171686,-0.990454292795,0.0,0.000955422015843,25765687479.7,879,9
-0.255983015018,6.37012133734,-0.989722285254,0.0,0.000984992120588,26841772763.5,880,9
-0.257586018145,6.41008363104,-0.990634592818,0.0,0.000947848803539,26995289311.8,881,9
-0.259181639857,6.44435480267,-0.990772938107,0.0,0.000901129485921,26576331515.1,882,10
-0.258661334511,6.43363923966,-0.990987249736,0.0,0.000851777968186,26759174538.2,883,11
-0.26035301911,6.47596831058,-0.992158576425,0.0,0.00080425693133,26935660644.8,884,11
-0.261613938359,6.50372612241,-0.991116754926,0.0,0.000863443290875,26676904732.7,885,11
-0.263343300831,6.54251999339,-0.989721738949,0.0,0.0009424782954,26402479216.2,886,11
-0.264261034782,6.57027239348,-0.989309894259,0.0,0.000968397683576,26981197490.7,887,11
-0.26268207904,6.53756874083,-0.986874711724,0.0,0.00107662369154,27522765197.0,888,11
-0.257756568166,6.45006238607,-0.989162801436,0.0,0.000964346882506,31027456764.8,889,11
-0.260200992436,6.49265399949,-0.987831025346,0.0,0.00108909256235,29125363596.3,890,10
-0.261149509468,6.50923397823,-0.985067838249,0.0,0.00128942640178,28433932330.2,891,9
-0.257705356875,6.44736660584,-0.985008330439,0.0,0.00135404369968,30852337598.0,892,8
-0.263741850298,6.55099460139,-0.980557916348,0.0,0.00158277281318,26293659883.3,893,8
-0.260416669649,6.48689535403,-0.979486937455,0.0,0.00160660572654,27925515642.4,894,8
-0.262187452057,6.53140092868,-0.975655895815,0.0,0.00176257205172,28130044771.1,895,8
-0.262494064952,6.5375077549,-0.975747742614,0.0,0.00176038930511,27994241297.1,896,8
-0.257486356186,6.43840502583,-0.976650507385,0.0,0.00169167099507,30415456240.2,897,8
-0.259052125031,6.45935381138,-0.978778751874,0.0,0.00162060694564,28500487921.8,898,8
-0.260357292614,6.47925478089,-0.976945972758,0.0,0.00169400797831,27267071358.9,899,8
-0.258607256159,6.44820285225,-0.976755680897,0.0,0.00168979928892,28451867541.1,900,8
-0.256510974416,6.40341089133,-0.977496825233,0.0,0.00155151574447,29087625002.2,901,9
-0.254258448067,6.35934918086,-0.978604060391,0.0,0.00142466311603,30279401954.2,902,10
-0.255664128014,6.38430704712,-0.980068376472,0.0,0.00131292865087,29235873863.7,903,11
-0.249961761302,6.27840511199,-0.982308170322,0.0,0.00120459376039,33164688072.1,904,11
-0.251177840165,6.30123258484,-0.982663759547,0.0,0.00119637383249,32300514139.2,905,11
-0.249724892125,6.26544617723,-0.987951040315,0.0,0.000986997236261,32219457079.9,906,11
-0.24933691238,6.25609057005,-0.989274266097,0.0,0.000927369055013,32223577831.4,907,11
-0.248294070332,6.23411123233,-0.989878354248,0.0,0.000895560247147,32648559874.0,908,11
-0.246573427423,6.19987091149,-0.989496185862,0.0,0.000950604787509,33645262796.3,909,10
-0.248046570823,6.22759165302,-0.988655744422,0.0,0.000996176109307,32579157071.4,910,10
-0.2484993214,6.23502684521,-0.988895295208,0.0,0.000986188172844,32120342101.3,911,10
-0.249740498703,6.26483003037,-0.988738485549,0.0,0.000996816759083,32091504975.0,912,10
-0.25110153106,6.27974161256,-0.984013200321,0.0,0.00119637771833,29869867017.8,913,10
-0.246933941461,6.20213805553,-0.983340084416,0.0,0.00120248605349,32774973993.6,914,10
-0.247649993929,6.21943716629,-0.983723650134,0.0,0.00119083375733,32769863498.3,915,10
-0.249026640881,6.23834791464,-0.981239715997,0.0,0.00128580357334,30925993397.2,916,10
-0.248047475925,6.20946186249,-0.980864791968,0.0,0.00129340782483,30280211075.0,917,10
-0.247802965076,6.203081018,-0.981669626156,0.0,0.00126607325854,30221629226.8,918,10
-0.250203495017,6.2410091893,-0.982154764445,0.0,0.00125866215528,27899784372.0,919,10
-0.251479987251,6.2571552369,-0.980470164496,0.0,0.0012606856974,26330754497.0,920,11
-0.248818246464,6.20404429431,-0.980176344543,0.0,0.00125306627703,27493825396.2,921,11
-0.248675717752,6.19571347628,-0.9807807787,0.0,0.00123139041625,26956856404.4,922,11
-0.248259654211,6.17202941145,-0.98053564766,0.0,0.00124084218893,25510464361.4,923,11
-0.249696245186,6.20036860235,-0.980694960226,0.0,0.00124391573352,24896307026.7,924,11
-0.250649248207,6.2121829118,-0.983633799596,0.0,0.00114783021761,23827462134.3,925,11
-0.250262503444,6.18760535646,-0.982842389849,0.0,0.00117783875078,22411104928.4,926,11
-0.251015001099,6.2019702286,-0.98277235405,0.0,0.00118199543189,22094688471.3,927,11
-0.25243268778,6.22721279151,-0.982139892059,0.0,0.00126998160276,21361000153.8,928,10
-0.253354518337,6.23087949982,-0.988882923616,0.0,0.00105417349445,19875709299.6,929,9
-0.251821621067,6.19680973193,-0.989304009621,0.0,0.00108970317678,20056438929.1,930,8
-0.250641474924,6.17602248498,-0.98890224095,0.0,0.00118543667035,20641596898.3,931,7
-0.253399260074,6.22792094967,-0.988150920094,0.0,0.00134136656128,19562921746.1,932,6
-0.255417869788,6.25875127848,-0.9882669077,0.0,0.00147421570405,18302925997.9,933,5
-0.255117102232,6.25975759187,-0.988672337581,0.0,0.00161231928642,18894373364.4,934,4
-0.25385875629,6.23533790941,-0.986401159184,0.0,0.00201649273115,19297207619.8,935,3
-0.258175286481,6.29410185756,-0.988453098991,5.45234534441e-243,0.00230821007496,16307158641.4,936,2
-0.263283357858,6.43389731772,-0.996237712427,3.57453610663e-160,0.00187628764204,17572793682.6,937,1
-0.232426982448,5.75667660189,-0.994020483869,3.51087281504e-146,0.00208469924409,21853327401.1,940,1
-0.242345506368,5.96080512271,-0.990371422402,2.10226117681e-261,0.00194931278355,19149519723.3,941,2
-0.239127020454,5.88243599237,-0.990240571979,0.0,0.0015795194576,18976551805.5,942,3
-0.24081121439,5.925149548,-0.989386427275,0.0,0.00144265969572,19202842735.1,943,4
-0.241067021059,5.93591513873,-0.990579630614,0.0,0.00121686253523,19581599268.8,944,5
-0.240076139185,5.92887925767,-0.988419302081,0.0,0.00122927567088,20970006249.0,945,6
-0.240076139185,5.92887925767,-0.988419302081,0.0,0.00122927567088,20970006249.0,946,6
-0.240076139185,5.92887925767,-0.988419302081,0.0,0.00122927567088,20970006249.0,947,6
-0.239618218116,5.91522184115,-0.988181733273,0.0,0.00114435748922,20728615597.9,948,7
-0.238297570267,5.90567386634,-0.98067879299,0.0,0.00137222826288,22716623366.8,949,8
-0.240618545319,5.97109827803,-0.968187988309,0.0,0.00169691565166,23688246950.9,950,9
-0.253133221227,6.24132920227,-0.960806230371,0.0,0.00198853489862,21147257639.6,951,9
-0.253239569906,6.2569020684,-0.961011869652,0.0,0.00199047502242,22265102669.0,952,9
-0.255705875415,6.33693401543,-0.961107674707,0.0,0.00201552804603,24196266018.9,953,9
-0.254714060893,6.33931092561,-0.959883721454,0.0,0.00204719096592,26806101053.5,954,9
-0.257121001631,6.39684852029,-0.963618845451,0.0,0.00196445188232,26779256960.3,955,9
-0.257912357343,6.42070466587,-0.965778252652,0.0,0.00191080073655,27288128961.3,956,9
-0.256080075176,6.39569474624,-0.963726120784,0.0,0.00185793211739,29392004851.5,957,10
-0.25148168442,6.3193191454,-0.960241230446,0.0,0.00182498676886,33709048433.5,958,11
-0.248131726783,6.2642388542,-0.96989797739,0.0,0.00156530279793,37451910053.8,959,11
-0.24835584999,6.26962734883,-0.970141694258,0.0,0.00156302900169,37441644818.6,960,11
-0.249318414332,6.2905182918,-0.969972417795,0.0,0.00156976136082,37061584784.3,961,11
-0.242383657265,6.14874635773,-0.96906105275,0.0,0.00155460014978,41427235982.1,962,11
-0.244036044365,6.18613322473,-0.970465774719,0.0,0.00152710005635,40919504954.5,963,11
-0.24177799905,6.13577694202,-0.971806966799,0.0,0.0014776166089,41743234375.6,964,11
-0.242589637563,6.14994856392,-0.972687333298,0.0,0.00145410421222,40777742067.0,965,11
-0.239254930871,6.09179713487,-0.973283131436,0.0,0.0014879172621,44952492059.2,966,10
-0.239358390856,6.09677739569,-0.974481139443,0.0,0.00144793261781,45413552810.5,967,10
-0.240272608888,6.10874843214,-0.977219651993,0.0,0.00136989096719,43478392327.6,968,10
-0.242922004749,6.14996597842,-0.982495427724,0.0,0.00121041385576,39440014897.8,969,10
-0.246070436305,6.22115709763,-0.988583136097,0.0,0.000980549147836,38548754437.2,970,10
-0.250196700254,6.30340348726,-0.989928302472,0.0,0.000935141541608,35825256458.3,971,10
-0.247317323079,6.23828833459,-0.989776884534,0.0,0.000934606614905,36536103891.6,972,10
-0.252800727056,6.35666097604,-0.988118153613,0.0,0.0010337088561,34432330725.2,973,10
-0.252848309792,6.3588571824,-0.987656360136,0.0,0.00105453819931,34574485453.4,974,10
-0.254034008831,6.37806217833,-0.987240257122,0.0,0.00107382736582,33296530580.9,975,10
-0.251365658072,6.32038763517,-0.986557657263,0.0,0.00109304447885,34233555244.3,976,10
-0.253857459644,6.3715030558,-0.986978151165,0.0,0.00103270847995,32998616422.8,977,11
-0.253841459302,6.36810475339,-0.986060327667,0.0,0.00107554845068,32609536374.8,978,11
-0.256921840974,6.43055138549,-0.984810647181,0.0,0.00113600149615,31106593439.2,979,11
-0.258909575112,6.46979992954,-0.985988627671,0.0,0.00109713675168,30069818574.0,980,11
-0.256587372556,6.41912321552,-0.984120855835,0.0,0.00116024407974,30703443025.8,981,11
-0.255883693399,6.40565352333,-0.983357427741,0.0,0.00124110413053,31129029735.2,982,10
-0.259599448166,6.48193641394,-0.984691308035,0.0,0.00126964860202,29552164635.2,983,9
-0.256742399191,6.41720029235,-0.986362073866,0.0,0.0012535543925,30033223857.4,984,8
-0.25511510369,6.38108424854,-0.986303971191,0.0,0.00133255039553,30405565888.4,985,7
-0.257696913753,6.43704688602,-0.986088627144,0.0,0.00146766021614,29664703022.9,986,6
-0.262595697419,6.53881313617,-0.986494568898,0.0,0.00161041881879,27873036165.4,987,5
-0.258512422895,6.45152983413,-0.984964391113,0.0,0.0018843365688,29076025052.4,988,4
-0.260348803559,6.49765292384,-0.983492323399,0.0,0.0022784091453,29286614842.3,989,3
-0.24767944458,6.22579414607,-0.987553264772,3.15363031648e-238,0.00230060937119,33525166759.0,990,2
-0.247171755207,6.16820455394,-0.996642492968,1.69803988835e-159,0.00168629697481,27912702790.2,991,1
-0.272856688642,6.8416504228,-0.997364036759,8.29936677029e-173,0.00162081541442,34229315241.3,1045,1
-0.260850040823,6.54245985688,-0.977175275655,7.98282489685e-198,0.00332427773383,33201436710.8,1046,2
-0.260850040823,6.54245985688,-0.977175275655,7.98282489685e-198,0.00332427773383,33201436710.8,1047,2
-0.260850040823,6.54245985688,-0.977175275655,7.98282489685e-198,0.00332427773383,33201436710.8,1048,2
-0.260850040823,6.54245985688,-0.977175275655,7.98282489685e-198,0.00332427773383,33201436710.8,1049,2
-0.260850040823,6.54245985688,-0.977175275655,7.98282489685e-198,0.00332427773383,33201436710.8,1050,2
-0.260850040823,6.54245985688,-0.977175275655,7.98282489685e-198,0.00332427773383,33201436710.8,1051,2
-0.260850040823,6.54245985688,-0.977175275655,7.98282489685e-198,0.00332427773383,33201436710.8,1052,2
-0.260850040823,6.54245985688,-0.977175275655,7.98282489685e-198,0.00332427773383,33201436710.8,1053,2
-0.226949786449,5.88587231109,-0.984825403618,0.0,0.00184476621279,68593324931.3,1054,3
-0.227590038552,5.92277854072,-0.98630063569,0.0,0.00149415029985,75200903190.4,1055,4
-0.224953548582,5.86015392616,-0.989336408012,0.0,0.00127943235975,76346864528.8,1056,4
-0.231942058265,6.02608493745,-0.994460733578,0.0,0.000920029101984,73380703062.0,1057,4
-0.23165247717,5.99198598269,-0.989968975135,0.0,0.00111069370288,65348702400.1,1058,5
-0.234518275333,6.0439952533,-0.990702429707,0.0,0.000982238923215,60171278856.0,1059,6
-0.234525671935,6.03477277891,-0.990875810449,0.0,0.000900109980512,57805758421.1,1060,7
-0.234015481852,6.01583109447,-0.990698668424,0.0,0.000848205564316,56270555351.6,1061,8
-0.235547767663,6.03935002391,-0.990455246643,0.0,0.000815169064164,52931207891.7,1062,9
-0.236834284055,6.0623579689,-0.990674591326,0.0,0.000767096067625,51009364087.5,1063,10
-0.236170312556,6.03642279422,-0.98938591817,0.0,0.000779914817326,48984785307.5,1064,11
-0.237213750684,6.05068487461,-0.990428534151,0.0,0.000742365671428,46682036755.3,1065,11
-0.236556905138,6.01811414091,-0.992885680127,0.0,0.000638514399376,43548998358.2,1066,11
-0.236403454524,5.99920104062,-0.99374753229,0.0,0.000596755359005,40845000903.0,1067,11
-0.236623465664,5.99588988941,-0.994821838195,0.0,0.0005427271305,39372727964.3,1068,11
-0.237475495471,6.01038389469,-0.994648241245,0.0,0.000553112298508,38343166760.1,1069,11
-0.234561462654,5.9342555716,-0.993272977024,0.0,0.000615473433637,37516272857.9,1070,11
-0.234078881749,5.92321357589,-0.993321561872,0.0,0.000611189113395,37629901692.5,1071,11
-0.233734240598,5.90585125788,-0.993121678857,0.0,0.000618511461107,36213150783.4,1072,11
-0.232401147667,5.8784251847,-0.993020251983,0.0,0.000619081320859,36998312827.1,1073,11
-0.230675929199,5.83175446146,-0.993436246513,0.0,0.000595106804989,36253829347.5,1074,11
